Date,Open,High,Low,Close,Volume,Series,TOTAL_TRADES,QTY_PER_TRADE,DLV_QTY
2026-09-17,482.45,546.8,482.45,534.25,45889291,EQ,796063,57.65,18533786
2026-09-18,570.0,581.95,492.1,512.75,35242382,EQ,534821,65.9,6022021
