Date,Open,High,Low,Close,Volume,Series,TOTAL_TRADES,QTY_PER_TRADE,DLV_QTY
2026-03-18,153.0,160.65,147.2,160.65,1810800,ST,887,2041.49,1808400
2026-03-19,168.5,168.65,168.5,168.65,82800,ST,48,1725.0,75600
2026-03-20,176.7,177.05,172.05,177.05,220800,ST,99,2230.3,212400
