Date,Open,High,Low,Close,Volume,P/E,Series,TOTAL_TRADES,QTY_PER_TRADE,DLV_QTY
2026-02-17,nan,nan,nan,16500.43,8600534.0,31.61,,,,
2026-02-18,nan,nan,nan,16580.1,6781673.0,31.76,,,,
2026-02-19,nan,nan,nan,16247.0,8623365.0,31.12,,,,
2026-02-20,nan,nan,nan,16211.04,6520786.0,31.05,,,,
