Date,Open,High,Low,Close,Volume,Series,TOTAL_TRADES,QTY_PER_TRADE,DLV_QTY
2026-02-18,11.59,11.65,11.54,11.6,27525,EQ,93,295.97,21590
2026-02-19,11.62,11.65,11.35,11.41,21309,EQ,195,109.28,21092
2026-02-20,11.47,11.53,11.38,11.49,15951,EQ,75,212.68,10452
