Date,Open,High,Low,Close,Volume,Series,TOTAL_TRADES,QTY_PER_TRADE,DLV_QTY
2026-03-12,18.3,18.98,16.96,18.19,76331,EQ,982,77.73,12654
2026-03-13,18.31,19.0,17.23,17.54,66312,EQ,262,253.1,62059
2026-03-16,18.54,18.54,17.5,17.51,64940,EQ,224,289.91,62618
2026-03-17,17.51,18.69,17.51,17.62,35004,EQ,484,72.32,27364
2026-03-18,18.1,18.58,17.9,18.37,35720,EQ,179,199.55,31202
2026-03-19,18.5,18.5,17.37,17.48,10240,EQ,328,31.22,5644
2026-03-20,17.23,17.99,16.6,16.85,80388,EQ,526,152.83,70038
