Date,Open,High,Low,Close,Volume,P/E,Series,TOTAL_TRADES,QTY_PER_TRADE,DLV_QTY
2026-06-16,nan,nan,nan,765.9,16692116.0,111.82,,,,
2026-06-18,nan,nan,nan,763.03,13058145.0,111.4,,,,
2026-06-19,nan,nan,nan,767.69,48632361.0,112.08,,,,
